 6453.850   0.996785
 6453.900   0.996830
 6453.950   0.996837
 6454.000   0.996837
 6454.050   0.996834
 6454.100   0.996828
 6454.150   0.996818
 6454.200   0.996801
 6454.250   0.996758
 6454.300   0.996448
 6454.350   0.993624
 6454.400   0.980770
 6454.450   0.959747
 6454.500   0.956814
 6454.550   0.976483
 6454.600   0.992132
 6454.650   0.996193
 6454.700   0.996586
 6454.750   0.996657
 6454.800   0.996775
 6454.850   0.996780
 6454.900   0.996761
 6454.950   0.996587
 6455.000   0.996450
 6455.050   0.996589
 6455.100   0.995746
 6455.150   0.994364
 6455.200   0.995268
 6455.250   0.996512
 6455.300   0.996764
 6455.350   0.996759
 6455.400   0.996754
 6455.450   0.996746
 6455.500   0.996645
 6455.550   0.995877
 6455.600   0.994946
 6455.650   0.995853
 6455.700   0.996671
 6455.750   0.995826
 6455.800   0.990103
 6455.850   0.985930
 6455.900   0.984819
 6455.950   0.962885
 6456.000   0.940469
 6456.050   0.951427
 6456.100   0.979628
 6456.150   0.993682
 6456.200   0.996291
 6456.250   0.995984
 6456.300   0.972478
 6456.350   0.829651
 6456.400   0.757421
 6456.450   0.892737
 6456.500   0.989015
 6456.550   0.996383
 6456.600   0.996497
 6456.650   0.996415
 6456.700   0.996255
 6456.750   0.995787
 6456.800   0.992622
 6456.850   0.975807
 6456.900   0.955159
 6456.950   0.970413
 6457.000   0.990781
 6457.050   0.995485
 6457.100   0.996154
 6457.150   0.996331
 6457.200   0.996066
 6457.250   0.994581
 6457.300   0.994514
 6457.350   0.995949
 6457.400   0.996329
 6457.450   0.996502
 6457.500   0.996582
 6457.550   0.996598
 6457.600   0.996599
 6457.650   0.996598
 6457.700   0.996594
 6457.750   0.996581
 6457.800   0.996525
 6457.850   0.996406
 6457.900   0.996339
 6457.950   0.996420
 6458.000   0.996524
 6458.050   0.996563
 6458.100   0.996566
 6458.150   0.996560
 6458.200   0.996522
 6458.250   0.996186
 6458.300   0.995627
 6458.350   0.996047
 6458.400   0.996546
 6458.450   0.996542
 6458.500   0.996538
 6458.550   0.996534
 6458.600   0.996530
 6458.650   0.996526
 6458.700   0.996523
 6458.750   0.996519
 6458.800   0.996515
 6458.850   0.996511
 6458.900   0.996507
 6458.950   0.996503
 6459.000   0.996499
 6459.050   0.996494
 6459.100   0.996472
 6459.150   0.996388
 6459.200   0.996384
 6459.250   0.996479
 6459.300   0.996475
 6459.350   0.996471
 6459.400   0.996467
 6459.450   0.996463
 6459.500   0.996459
 6459.550   0.996455
 6459.600   0.996451
 6459.650   0.996446
 6459.700   0.996442
 6459.750   0.996438
 6459.800   0.996431
 6459.850   0.996378
 6459.900   0.996153
 6459.950   0.995976
 6460.000   0.996198
 6460.050   0.996409
 6460.100   0.996404
